experiment	validation	fold	class_label	transformed_feature	coefficient	absolute_coefficient
four_feature_activation_code__bound	receptor_grouped_5fold	3	Gq/11	numeric__bound__tm6_r350_634_distance	-0.1552846073147311	0.1552846073147311
four_feature_activation_code__bound	receptor_grouped_5fold	3	Gq/11	numeric__bound__tm3_tm7_distance	-0.4950874452396272	0.4950874452396272
four_feature_activation_code__bound	receptor_grouped_5fold	3	Gq/11	numeric__bound__pif_550_644_distance	0.24627065045637506	0.24627065045637506
four_feature_activation_code__bound	receptor_grouped_5fold	3	Gq/11	numeric__bound__y753_displacement	0.22203088435523313	0.22203088435523313
four_feature_activation_code__bound	receptor_grouped_5fold	3	Gs	numeric__bound__tm6_r350_634_distance	1.0973896023361442	1.0973896023361442
four_feature_activation_code__bound	receptor_grouped_5fold	3	Gs	numeric__bound__tm3_tm7_distance	-0.005392054426526341	0.005392054426526341
four_feature_activation_code__bound	receptor_grouped_5fold	3	Gs	numeric__bound__pif_550_644_distance	0.07226332142714051	0.07226332142714051
four_feature_activation_code__bound	receptor_grouped_5fold	3	Gs	numeric__bound__y753_displacement	-0.2831570984679478	0.2831570984679478
four_feature_activation_code__free	receptor_grouped_5fold	0	Gi/o	numeric__receptor_only__tm6_r350_634_distance	-0.2581513486644848	0.2581513486644848
four_feature_activation_code__free	receptor_grouped_5fold	0	Gi/o	numeric__receptor_only__tm3_tm7_distance	0.938219588506405	0.938219588506405
four_feature_activation_code__free	receptor_grouped_5fold	0	Gi/o	numeric__receptor_only__pif_550_644_distance	-0.3537060950193342	0.3537060950193342
four_feature_activation_code__free	receptor_grouped_5fold	0	Gi/o	numeric__receptor_only__y753_displacement	-0.13387532042075798	0.13387532042075798
four_feature_activation_code__free	receptor_grouped_5fold	0	Gq/11	numeric__receptor_only__tm6_r350_634_distance	0.4720228742614023	0.4720228742614023
four_feature_activation_code__free	receptor_grouped_5fold	0	Gq/11	numeric__receptor_only__tm3_tm7_distance	-0.5773580694894658	0.5773580694894658
four_feature_activation_code__free	receptor_grouped_5fold	0	Gq/11	numeric__receptor_only__pif_550_644_distance	0.29850383396971536	0.29850383396971536
four_feature_activation_code__free	receptor_grouped_5fold	0	Gq/11	numeric__receptor_only__y753_displacement	-0.2656572009089873	0.2656572009089873
four_feature_activation_code__free	receptor_grouped_5fold	0	Gs	numeric__receptor_only__tm6_r350_634_distance	-0.2138715255969175	0.2138715255969175
four_feature_activation_code__free	receptor_grouped_5fold	0	Gs	numeric__receptor_only__tm3_tm7_distance	-0.3608615190169392	0.3608615190169392
four_feature_activation_code__free	receptor_grouped_5fold	0	Gs	numeric__receptor_only__pif_550_644_distance	0.055202261049618465	0.055202261049618465
four_feature_activation_code__free	receptor_grouped_5fold	0	Gs	numeric__receptor_only__y753_displacement	0.3995325213297454	0.3995325213297454
four_feature_activation_code__free	receptor_grouped_5fold	1	Gi/o	numeric__receptor_only__tm6_r350_634_distance	-0.2720256171443665	0.2720256171443665
four_feature_activation_code__free	receptor_grouped_5fold	1	Gi/o	numeric__receptor_only__tm3_tm7_distance	0.6310101563216736	0.6310101563216736
four_feature_activation_code__free	receptor_grouped_5fold	1	Gi/o	numeric__receptor_only__pif_550_644_distance	-0.29634093753491125	0.29634093753491125
four_feature_activation_code__free	receptor_grouped_5fold	1	Gi/o	numeric__receptor_only__y753_displacement	-0.45494716279902503	0.45494716279902503
four_feature_activation_code__free	receptor_grouped_5fold	1	Gq/11	numeric__receptor_only__tm6_r350_634_distance	0.30971463403782296	0.30971463403782296
four_feature_activation_code__free	receptor_grouped_5fold	1	Gq/11	numeric__receptor_only__tm3_tm7_distance	-0.6534169904812787	0.6534169904812787
four_feature_activation_code__free	receptor_grouped_5fold	1	Gq/11	numeric__receptor_only__pif_550_644_distance	0.214112670120741	0.214112670120741
four_feature_activation_code__free	receptor_grouped_5fold	1	Gq/11	numeric__receptor_only__y753_displacement	-0.3675176067288925	0.3675176067288925
four_feature_activation_code__free	receptor_grouped_5fold	1	Gs	numeric__receptor_only__tm6_r350_634_distance	-0.03768901689345654	0.03768901689345654
four_feature_activation_code__free	receptor_grouped_5fold	1	Gs	numeric__receptor_only__tm3_tm7_distance	0.022406834159605243	0.022406834159605243
four_feature_activation_code__free	receptor_grouped_5fold	1	Gs	numeric__receptor_only__pif_550_644_distance	0.08222826741417058	0.08222826741417058
four_feature_activation_code__free	receptor_grouped_5fold	1	Gs	numeric__receptor_only__y753_displacement	0.8224647695279171	0.8224647695279171
four_feature_activation_code__free	receptor_grouped_5fold	2	Gi/o	numeric__receptor_only__tm6_r350_634_distance	-0.15130772185152028	0.15130772185152028
four_feature_activation_code__free	receptor_grouped_5fold	2	Gi/o	numeric__receptor_only__tm3_tm7_distance	0.8452685088299043	0.8452685088299043
four_feature_activation_code__free	receptor_grouped_5fold	2	Gi/o	numeric__receptor_only__pif_550_644_distance	-0.45325895879160655	0.45325895879160655
four_feature_activation_code__free	receptor_grouped_5fold	2	Gi/o	numeric__receptor_only__y753_displacement	-0.10453018130298619	0.10453018130298619
four_feature_activation_code__free	receptor_grouped_5fold	2	Gq/11	numeric__receptor_only__tm6_r350_634_distance	0.39985231729205417	0.39985231729205417
four_feature_activation_code__free	receptor_grouped_5fold	2	Gq/11	numeric__receptor_only__tm3_tm7_distance	-0.5359871759228142	0.5359871759228142
