iteration	experiment	macro_roc_auc	log_loss
56	bound_geometry	0.24578002244668914	2.4112305640592666
56	receptor_only_geometry	0.6069640852974186	1.441656839296523
57	bound_geometry	0.3330751964085298	2.30339418007649
57	receptor_only_geometry	0.546290684624018	1.3619879736623608
58	bound_geometry	0.40042648709315376	2.1116206430639988
58	receptor_only_geometry	0.5909708193041526	1.2380787372264934
59	bound_geometry	0.467317620650954	1.4490633724287856
59	receptor_only_geometry	0.5328787878787878	1.3939530742372184
60	bound_geometry	0.5677104377104377	1.4116292242354789
60	receptor_only_geometry	0.5034062850729518	1.2783683279732696
61	bound_geometry	0.3721773288439955	2.1307293686742583
61	receptor_only_geometry	0.38306958473625147	2.1262229980671137
62	bound_geometry	0.33520763187429853	2.0237786328738623
62	receptor_only_geometry	0.33088103254769924	3.2838827674061575
63	bound_geometry	0.47344556677890015	1.7018838392396793
63	receptor_only_geometry	0.3328563411896745	1.8410047209200135
64	bound_geometry	0.28983164983164983	2.1766097389929806
64	receptor_only_geometry	0.2940347923681257	2.3131003423900216
65	bound_geometry	0.4483838383838384	2.1534590294543468
65	receptor_only_geometry	0.5408585858585859	1.7668120899307467
66	bound_geometry	0.45631874298540964	1.7029779138402736
66	receptor_only_geometry	0.5369304152637485	1.3191874457151516
67	bound_geometry	0.2418630751964085	2.3442581699052947
67	receptor_only_geometry	0.7035634118967452	1.0367305335024837
68	bound_geometry	0.36144781144781146	1.880855916014351
68	receptor_only_geometry	0.3959203142536476	1.9931198727180555
69	bound_geometry	0.3934118967452301	1.8932469514332138
69	receptor_only_geometry	0.5161672278338946	1.3133619891125108
70	bound_geometry	0.6927833894500561	1.2201895752593725
70	receptor_only_geometry	0.519354657687991	1.4541854856570382
71	bound_geometry	0.3948933782267116	1.9514668024029824
71	receptor_only_geometry	0.4291638608305275	2.0994925613705164
72	bound_geometry	0.4927272727272727	1.632123886022167
72	receptor_only_geometry	0.44627946127946133	1.6661895072150052
73	bound_geometry	0.39263748597081927	1.8177838276421123
73	receptor_only_geometry	0.6104545454545454	1.2560783604373027
74	bound_geometry	0.4663187429854097	1.371387765882363
74	receptor_only_geometry	0.2849102132435466	2.898482704053377
75	bound_geometry	0.5769023569023569	1.7390995629899881
75	receptor_only_geometry	0.554270482603816	1.3133138994463978
76	bound_geometry	0.5450280583613917	1.3974608131798911
76	receptor_only_geometry	0.30778338945005607	2.152436364775854
77	bound_geometry	0.5268125701459034	1.346966161012537
77	receptor_only_geometry	0.498939393939394	1.7155810547367067
78	bound_geometry	0.5212457912457912	1.4873531464191125
78	receptor_only_geometry	0.5222166105499438	1.2546036949798216
79	bound_geometry	0.2742985409652076	2.521159998258505
79	receptor_only_geometry	0.3103872053872054	2.0339658102920963
80	bound_geometry	0.5612233445566779	1.2448618835591971
80	receptor_only_geometry	0.5918013468013469	1.5450446085589526
81	bound_geometry	0.5234904601571269	1.585689460999075
81	receptor_only_geometry	0.39149831649831657	1.9558643224441292
82	bound_geometry	0.5651851851851851	1.6779279564898784
82	receptor_only_geometry	0.327020202020202	2.014555515335667
83	bound_geometry	0.5628619528619528	1.3112229638594328
83	receptor_only_geometry	0.39725589225589225	2.1162999380587224
84	bound_geometry	0.5101907968574636	1.9921089291893284
84	receptor_only_geometry	0.6607800224466892	1.0177274400997598
85	bound_geometry	0.5807407407407408	1.3324157716472866
85	receptor_only_geometry	0.506986531986532	1.6439163478754442
86	bound_geometry	0.3561728395061728	1.7306746423048436
86	receptor_only_geometry	0.5445286195286195	1.1907774979300159
87	bound_geometry	0.2769135802469136	2.3244054984678666
87	receptor_only_geometry	0.5306341189674524	1.2450980564104317
88	bound_geometry	0.7084960718294052	1.0754444282560036
88	receptor_only_geometry	0.44627946127946133	1.7823444660341001
89	bound_geometry	0.7403591470258138	0.9799716806004145
89	receptor_only_geometry	0.494023569023569	1.9518768272897309
90	bound_geometry	0.41750841750841755	1.6912620410068573
90	receptor_only_geometry	0.680780022446689	1.0949810226495105
91	bound_geometry	0.46820426487093153	1.710418886550681
91	receptor_only_geometry	0.2697250280583614	2.1991892425511614
92	bound_geometry	0.3605050505050505	1.8401324476109893
92	receptor_only_geometry	0.4752581369248035	1.79013462139745
93	bound_geometry	0.28536475869809197	1.762610032928546
93	receptor_only_geometry	0.30210437710437715	1.7996059873508146
94	bound_geometry	0.42964085297418625	1.9571611552949757
94	receptor_only_geometry	0.42925364758698087	3.3446823248923248
95	bound_geometry	0.32776655443322106	2.2344209382278306
95	receptor_only_geometry	0.518063973063973	1.3025720152178224
96	bound_geometry	0.47750841750841744	1.733969369321557
96	receptor_only_geometry	0.3188047138047138	2.212805934675361
97	bound_geometry	0.6927946127946129	1.1240150311817823
97	receptor_only_geometry	0.4376823793490461	1.557298215552008
98	bound_geometry	0.37122334455667794	1.8952839171299694
98	receptor_only_geometry	0.20039842873176208	2.448116657658921
99	bound_geometry	0.5029517396184063	1.5190907114398295
99	receptor_only_geometry	0.6033838383838384	1.2339209982215809
100	bound_geometry	0.3874410774410775	1.980011876315788
100	receptor_only_geometry	0.5032154882154881	1.796102018681573
101	bound_geometry	0.6822334455667788	1.088192616644647
101	receptor_only_geometry	0.3353591470258137	2.484878602039068
102	bound_geometry	0.3435129068462402	1.9755259648335224
102	receptor_only_geometry	0.3447194163860831	2.414332595953152
103	bound_geometry	0.40563411896745233	2.1688796205281253
103	receptor_only_geometry	0.4603759820426487	1.6243603051225433
104	bound_geometry	0.5223120089786756	1.380612519921163
104	receptor_only_geometry	0.6178956228956228	1.1015273119393334
105	bound_geometry	0.47474747474747475	1.5101075599997464
105	receptor_only_geometry	0.3425084175084175	1.990923838588474
106	bound_geometry	0.5785521885521886	1.3684676726983898
106	receptor_only_geometry	0.6696801346801347	1.1575697763852593
107	bound_geometry	0.40684624017957355	1.948672147265163
107	receptor_only_geometry	0.32315937149270485	2.2435951709472852
108	bound_geometry	0.33008978675645345	2.0381602317959957
108	receptor_only_geometry	0.4832828282828283	1.426038778834608
109	bound_geometry	0.5495173961840628	1.3268424339532838
109	receptor_only_geometry	0.36314814814814816	1.8471632223356103
110	bound_geometry	0.41124579124579125	1.7965231987534012
110	receptor_only_geometry	0.5727890011223346	1.2059682910478993
111	bound_geometry	0.5591133557800224	1.4957640499327753
111	receptor_only_geometry	0.42462962962962963	1.563572580106201
112	bound_geometry	0.6099775533108867	1.2933493413737491
112	receptor_only_geometry	0.8183445566778901	0.7967883097223106
113	bound_geometry	0.4832996632996633	1.7929392002579534
113	receptor_only_geometry	0.38110549943883276	2.856175675295057
114	bound_geometry	0.5832772166105499	1.3038080738657631
114	receptor_only_geometry	0.5326543209876543	1.3124157273679298
115	bound_geometry	0.33420875420875423	2.393094896591077
115	receptor_only_geometry	0.5596913580246914	1.4980457917869936
116	bound_geometry	0.3770482603815937	2.1257735041497936
116	receptor_only_geometry	0.4685241301907969	1.7762471166522935
117	bound_geometry	0.4356790123456791	1.740482879633888
117	receptor_only_geometry	0.4068630751964086	2.3628135876138034
118	bound_geometry	0.3306734006734007	1.9528440179230537
118	receptor_only_geometry	0.3354377104377104	2.2357001933805587
119	bound_geometry	0.4337822671156004	1.7837484963201011
119	receptor_only_geometry	0.5111167227833894	1.5362238861720505
120	bound_geometry	0.38327721661055	1.8401350011526134
120	receptor_only_geometry	0.2051010101010101	2.51817716243125
121	bound_geometry	0.4771268237934905	1.4967319223905264
121	receptor_only_geometry	0.4612962962962963	1.7260080940266918
122	bound_geometry	0.5573961840628506	1.2775964541852294
122	receptor_only_geometry	0.32464085297418627	2.0418101860930733
123	bound_geometry	0.39484848484848484	1.9056756928410061
123	receptor_only_geometry	0.5831032547699214	1.6603658938143655
124	bound_geometry	0.40520763187429854	2.7994446984808974
124	receptor_only_geometry	0.7035072951739618	1.0587209028474776
125	bound_geometry	0.4882267115600449	1.4888524654710185
125	receptor_only_geometry	0.36937710437710436	2.7730348367321636
126	bound_geometry	0.46500561167227833	1.945575218026574
126	receptor_only_geometry	0.5150336700336701	1.3275125001311388
127	bound_geometry	0.8122895622895623	0.8189500895117284
127	receptor_only_geometry	0.5587373737373738	1.3527583368431302
128	bound_geometry	0.4174747474747475	1.918020665134157
128	receptor_only_geometry	0.5555274971941638	1.1291695991502058
129	bound_geometry	0.27865319865319865	1.894724057787902
129	receptor_only_geometry	0.5323063973063974	1.4151761084411854
130	bound_geometry	0.6679124579124579	1.0882934695795108
130	receptor_only_geometry	0.3530471380471381	1.9918790199244871
131	bound_geometry	0.4579910213243547	1.6319713759759626
131	receptor_only_geometry	0.7241133557800224	1.0455706858327576
132	bound_geometry	0.5272053872053872	1.682532677611604
132	receptor_only_geometry	0.3713636363636364	1.8522766417843186
133	bound_geometry	0.4892143658810326	2.1425642484011886
133	receptor_only_geometry	0.3925533108866442	1.8664553871737313
134	bound_geometry	0.25823793490460156	1.897679121854945
134	receptor_only_geometry	0.48587542087542096	1.6587993440032514
135	bound_geometry	0.6615039281705949	1.1130413076083905
135	receptor_only_geometry	0.22880471380471382	1.8719933881592306
136	bound_geometry	0.4948821548821549	1.4659497203914031
136	receptor_only_geometry	0.7669191919191919	0.9269063824590914
137	bound_geometry	0.4317508417508418	2.190757270516658
137	receptor_only_geometry	0.2485914702581369	2.935069761037034
138	bound_geometry	0.40372615039281706	1.8797112849222912
138	receptor_only_geometry	0.5470987654320988	1.368989370880666
139	bound_geometry	0.3913692480359147	2.8312705671614196
139	receptor_only_geometry	0.5262457912457913	1.3601492288281503
140	bound_geometry	0.6150729517396184	1.2235024591518142
140	receptor_only_geometry	0.34360830527497194	1.8686206903116809
141	bound_geometry	0.6394612794612794	1.5485618600997657
141	receptor_only_geometry	0.4103759820426487	2.4016936845258936
142	bound_geometry	0.5147362514029181	1.5145318822600389
142	receptor_only_geometry	0.4448989898989899	2.43302598085983
143	bound_geometry	0.3033557800224467	2.113127050265915
143	receptor_only_geometry	0.4262233445566779	1.9617649059446145
144	bound_geometry	0.28285072951739615	1.9869084796844882
144	receptor_only_geometry	0.39058922558922565	1.8262157016520473
145	bound_geometry	0.6600224466891134	1.3410884786171482
145	receptor_only_geometry	0.3101178451178451	1.736246953998088
146	bound_geometry	0.4254096520763187	1.9225181986309647
146	receptor_only_geometry	0.5975589225589225	1.2170401739519696
147	bound_geometry	0.4096745230078563	1.9525033160102103
147	receptor_only_geometry	0.38716610549943886	1.870689446442396
148	bound_geometry	0.6023120089786757	1.2681198309098314
148	receptor_only_geometry	0.3980078563411897	2.4134064439982414
149	bound_geometry	0.3294500561167228	2.133761966666282
149	receptor_only_geometry	0.5058417508417509	1.595498099218183
150	bound_geometry	0.44367003367003366	1.583897767838564
150	receptor_only_geometry	0.2565712682379349	2.309202516631892
151	bound_geometry	0.44400673400673396	1.5650646714712826
151	receptor_only_geometry	0.4643827160493827	1.5186592153197045
152	bound_geometry	0.3674971941638609	2.0223382206282388
152	receptor_only_geometry	0.27278900112233445	3.833309279884608
153	bound_geometry	0.6911111111111111	1.012245426142066
153	receptor_only_geometry	0.6009259259259259	1.2400933233260436
154	bound_geometry	0.20029180695847362	2.4802819282674204
154	receptor_only_geometry	0.3946745230078563	2.3257632385663056
155	bound_geometry	0.5154882154882156	1.7866440201010918
155	receptor_only_geometry	0.4775701459034793	2.1777455989285
156	bound_geometry	0.32536475869809195	2.9398503113085517
156	receptor_only_geometry	0.5677384960718295	1.4611624148920024
157	bound_geometry	0.532996632996633	1.4820071787862565
157	receptor_only_geometry	0.33074635241301903	1.7165971027364932
158	bound_geometry	0.23796857463524132	2.1646290888206274
158	receptor_only_geometry	0.5500729517396183	1.3030676291100105
159	bound_geometry	0.4845005611672278	1.6118969079107726
159	receptor_only_geometry	0.5727890011223346	1.8665706642925481
160	bound_geometry	0.6824691358024692	1.046886077654562
160	receptor_only_geometry	0.5550897867564535	1.4745280408542685
161	bound_geometry	0.5004601571268238	1.603389312685232
161	receptor_only_geometry	0.3279405162738496	1.8386448108152424
162	bound_geometry	0.3159371492704826	2.255256119702989
162	receptor_only_geometry	0.5641582491582491	1.597637377585925
163	bound_geometry	0.3773512906846241	2.175927526108678
163	receptor_only_geometry	0.3831593714927048	1.7548531037590538
164	bound_geometry	0.40845117845117845	2.160335557586447
164	receptor_only_geometry	0.27250841750841753	2.720906799320725
165	bound_geometry	0.6671717171717172	1.0423694073263146
165	receptor_only_geometry	0.45962401795735125	2.052628255143382
166	bound_geometry	0.6842536475869809	1.2020276220316288
166	receptor_only_geometry	0.34827721661054994	1.8594356775437648
167	bound_geometry	0.40906846240179573	2.025324017857109
167	receptor_only_geometry	0.41558361391694726	1.5786321103003218
168	bound_geometry	0.5107968574635241	2.4899107250673675
168	receptor_only_geometry	0.6253367003367003	1.261954246653155
169	bound_geometry	0.446026936026936	2.081976422251404
169	receptor_only_geometry	0.6258978675645342	0.9933351735755294
170	bound_geometry	0.277732884399551	1.8351911552310014
170	receptor_only_geometry	0.41258698092031426	1.93473612035278
171	bound_geometry	0.5018855218855219	1.614644742252264
171	receptor_only_geometry	0.687435465768799	0.9438876909642274
172	bound_geometry	0.6800224466891134	1.2229285947723527
172	receptor_only_geometry	0.4768181818181818	2.429764486371211
173	bound_geometry	0.4595061728395062	1.6435460421042287
173	receptor_only_geometry	0.46691919191919196	1.6625765835368482
174	bound_geometry	0.27529741863075197	1.968730611515987
174	receptor_only_geometry	0.39765993265993266	1.4521954809091584
175	bound_geometry	0.27726150392817056	1.8065858881939036
175	receptor_only_geometry	0.5988271604938271	1.211023669509732
176	bound_geometry	0.4567003367003368	1.6637469866872054
176	receptor_only_geometry	0.342732884399551	2.2319186945245866
177	bound_geometry	0.42777777777777776	1.9059417410087491
177	receptor_only_geometry	0.3983557800224467	3.0188530244631884
178	bound_geometry	0.6171380471380471	1.1758916096134997
178	receptor_only_geometry	0.2476038159371493	1.9564058255376935
179	bound_geometry	0.5466217732884399	1.5556210046483097
179	receptor_only_geometry	0.6654713804713804	1.065849889009554
180	bound_geometry	0.5028956228956228	1.5811306604050368
180	receptor_only_geometry	0.4017564534231201	1.9641156064799081
181	bound_geometry	0.3574298540965208	2.0238830426921535
181	receptor_only_geometry	0.49862514029180693	1.4473219635898233
182	bound_geometry	0.41388327721661056	1.9847142993252957
182	receptor_only_geometry	0.5680190796857464	1.2501054211481288
183	bound_geometry	0.38598204264870933	1.8606251006203833
183	receptor_only_geometry	0.6934624017957352	1.067370772143417
184	bound_geometry	0.26925925925925925	2.446883668879155
184	receptor_only_geometry	0.33088103254769924	2.5126557575326105
185	bound_geometry	0.4331425364758698	1.6059619605896858
185	receptor_only_geometry	0.39424803591470253	1.7102701579750286
186	bound_geometry	0.4459820426487093	1.9185223867334436
186	receptor_only_geometry	0.41909652076318743	2.2600224433396643
187	bound_geometry	0.31737373737373736	1.8819686477351505
187	receptor_only_geometry	0.4703647586980921	1.453750649263994
188	bound_geometry	0.26849607182940516	3.709397345050911
188	receptor_only_geometry	0.3909259259259259	2.41918949794175
189	bound_geometry	0.4928170594837262	1.8229409957123368
189	receptor_only_geometry	0.4505667789001122	1.7587491966239008
190	bound_geometry	0.6387878787878788	1.0699607413286436
190	receptor_only_geometry	0.4070875420875421	1.9145841601656968
191	bound_geometry	0.589584736251403	1.153025046694218
191	receptor_only_geometry	0.32862514029180695	2.404003391080946
192	bound_geometry	0.5116273849607182	1.7471848753661383
192	receptor_only_geometry	0.538557800224467	1.6471438766222817
193	bound_geometry	0.3467227833894501	1.886601893313511
193	receptor_only_geometry	0.36993827160493825	1.580847448593466
194	bound_geometry	0.40143658810325483	1.8711826545386374
194	receptor_only_geometry	0.5567283950617283	1.9040195683283119
195	bound_geometry	0.6159595959595959	1.2599412378498827
195	receptor_only_geometry	0.5341470258136924	1.4528128728833531
196	bound_geometry	0.4274971941638608	1.5802814957858415
196	receptor_only_geometry	0.5997138047138048	1.0656781077444646
197	bound_geometry	0.367979797979798	2.0215463057955927
197	receptor_only_geometry	0.30092592592592593	2.5381505208888524
198	bound_geometry	0.4254320987654321	1.8781787892313215
198	receptor_only_geometry	0.5095903479236813	1.391569826377652
199	bound_geometry	0.44836139169472505	1.7281692865312646
199	receptor_only_geometry	0.45310325476992147	3.2958275254329523
200	bound_geometry	0.6130864197530864	1.3666752897584555
200	receptor_only_geometry	0.5670202020202021	1.1972017320610513
201	bound_geometry	0.48961840628507297	1.6890093666148454
201	receptor_only_geometry	0.43648148148148147	1.7945141655827541
202	bound_geometry	0.5077328843995511	1.2858270460768575
202	receptor_only_geometry	0.5283670033670034	1.5758731044048486
203	bound_geometry	0.4562850729517396	1.81038954771675
203	receptor_only_geometry	0.3511167227833895	2.7324436214095282
204	bound_geometry	0.37198653198653203	1.8114470674323568
204	receptor_only_geometry	0.5671773288439955	1.453048515742489
205	bound_geometry	0.41544332210998874	2.0537659362513407
205	receptor_only_geometry	0.5215544332211	1.5785770447475451
206	bound_geometry	0.43409652076318744	1.9635252296973305
206	receptor_only_geometry	0.5218574635241301	1.3203738526665527
207	bound_geometry	0.31709315375982045	2.1619087024741264
207	receptor_only_geometry	0.6283670033670034	1.0821741242122338
208	bound_geometry	0.6824130190796858	1.1739057260407357
208	receptor_only_geometry	0.4215319865319865	1.7229057770761433
209	bound_geometry	0.5372053872053871	1.43350636740055
209	receptor_only_geometry	0.38899551066217736	2.1479532472782887
210	bound_geometry	0.49094276094276096	1.528490710180772
210	receptor_only_geometry	0.5536307519640854	1.244400718648125
211	bound_geometry	0.4798877665544332	1.5361409215124666
211	receptor_only_geometry	0.3611167227833894	1.7407478359130806
212	bound_geometry	0.42038159371492706	1.96336072571928
212	receptor_only_geometry	0.5391189674523007	1.6355310181537106
213	bound_geometry	0.48202020202020196	1.9321744540105965
213	receptor_only_geometry	0.44981481481481483	2.667801692547362
214	bound_geometry	0.4505387205387205	1.426638474042928
214	receptor_only_geometry	0.5772783389450056	1.175652064095501
215	bound_geometry	0.5579124579124578	1.5378356578912191
215	receptor_only_geometry	0.3988047138047139	1.6936861114011021
216	bound_geometry	0.48007856341189675	1.6631909927294872
216	receptor_only_geometry	0.44905162738496074	1.701585085991251
217	bound_geometry	0.2824466891133558	2.0900063970802125
217	receptor_only_geometry	0.45129629629629625	1.8881482796372637
218	bound_geometry	0.2568350168350168	2.7297403395007107
218	receptor_only_geometry	0.342665544332211	3.1775554963426145
219	bound_geometry	0.33080808080808083	2.161188723875531
219	receptor_only_geometry	0.33116161616161616	1.8343244395686051
220	bound_geometry	0.4964421997755331	1.515167607990001
220	receptor_only_geometry	0.335729517396184	1.6064314211181696
221	bound_geometry	0.566936026936027	1.8323704299497343
221	receptor_only_geometry	0.47500000000000003	3.021205609703648
222	bound_geometry	0.6690684624017957	1.1371004091732857
222	receptor_only_geometry	0.37825476992143664	1.4781672422914993
223	bound_geometry	0.5359371492704826	1.509933896258293
223	receptor_only_geometry	0.4464478114478115	1.3579810158810102
224	bound_geometry	0.6634680134680134	1.011248946647767
224	receptor_only_geometry	0.46980359147025813	1.9428848182411895
225	bound_geometry	0.38337822671156	2.0463302545025424
225	receptor_only_geometry	0.6613860830527497	1.063351118072403
226	bound_geometry	0.458989898989899	1.6942489871204385
226	receptor_only_geometry	0.3174803591470258	1.6168114571874352
227	bound_geometry	0.33879910213243547	1.9561792110703935
227	receptor_only_geometry	0.2941806958473625	1.7391989272565351
228	bound_geometry	0.5708080808080808	1.2841160802719191
228	receptor_only_geometry	0.5472783389450057	1.4521476246803255
229	bound_geometry	0.36803591470258135	2.269881476825922
229	receptor_only_geometry	0.7096127946127946	1.0467856860437221
230	bound_geometry	0.7045791245791246	1.2208622504928035
230	receptor_only_geometry	0.5282547699214366	1.7119172063502988
231	bound_geometry	0.5785858585858586	1.754006971349604
231	receptor_only_geometry	0.44796296296296295	1.8465123990988788
232	bound_geometry	0.47167227833894493	1.651358089307833
232	receptor_only_geometry	0.43140852974186306	1.9694176443550266
233	bound_geometry	0.4289450056116723	1.896642372999979
233	receptor_only_geometry	0.4509820426487094	1.5714696631410108
234	bound_geometry	0.4460493827160494	1.748575495500673
234	receptor_only_geometry	0.5283557800224467	1.5880138634134844
235	bound_geometry	0.5234455667789001	1.4244338966137284
235	receptor_only_geometry	0.5055050505050506	1.6122228889798083
236	bound_geometry	0.5124242424242424	1.5462737527966488
236	receptor_only_geometry	0.356223344556678	1.9742725438876856
237	bound_geometry	0.43942760942760944	1.976292693330426
237	receptor_only_geometry	0.3377721661054995	2.353282951756769
238	bound_geometry	0.3425813692480359	2.814516898696768
238	receptor_only_geometry	0.24661616161616162	3.4192535028893007
239	bound_geometry	0.28180695847362514	2.160936329770279
239	receptor_only_geometry	0.4884680134680135	1.8767670733381514
240	bound_geometry	0.5484736251402919	1.6790106894400751
240	receptor_only_geometry	0.3298148148148148	2.3574391127151437
241	bound_geometry	0.5868686868686869	1.406912768001881
241	receptor_only_geometry	0.4258754208754209	1.6338037827636278
242	bound_geometry	0.4551964085297418	1.6585264747425685
242	receptor_only_geometry	0.4403872053872054	1.6980715335307421
243	bound_geometry	0.666206509539843	1.2154722971726244
243	receptor_only_geometry	0.46586419753086417	2.260551209094401
244	bound_geometry	0.38531986531986534	1.842092771948357
244	receptor_only_geometry	0.5098148148148148	1.2057192882138592
245	bound_geometry	0.3294949494949495	1.6939053658748093
245	receptor_only_geometry	0.4128226711560045	2.2726758088792534
246	bound_geometry	0.49814814814814823	1.5975685324763407
246	receptor_only_geometry	0.40319304152637486	2.3813547403980118
