iteration	experiment	macro_roc_auc	log_loss
248	bound_geometry	0.5583333333333332	1.3154000100346177
248	receptor_only_geometry	0.6560897435897436	1.005487716870845
249	bound_geometry	0.5099358974358974	1.9989843264997944
249	receptor_only_geometry	0.4810897435897436	1.7585333979673112
250	bound_geometry	0.38846153846153847	2.2354779516155228
250	receptor_only_geometry	0.3708333333333333	1.9217722358045413
251	bound_geometry	0.40128205128205124	2.287146866077837
251	receptor_only_geometry	0.3362179487179488	2.1865688992132295
252	bound_geometry	0.4625000000000001	1.8952090308821643
252	receptor_only_geometry	0.5974358974358974	1.1378101199474615
253	bound_geometry	0.6493589743589744	1.133188032587877
253	receptor_only_geometry	0.4275641025641026	2.17716133505355
254	bound_geometry	0.4858974358974359	1.596316251709209
254	receptor_only_geometry	0.5086538461538462	1.5222207052765544
255	bound_geometry	0.6275641025641026	1.7019747348399197
255	receptor_only_geometry	0.5067307692307693	1.280987943463547
256	bound_geometry	0.4714743589743589	1.4975602044706475
256	receptor_only_geometry	0.3666666666666667	2.0417458903114993
257	bound_geometry	0.4903846153846154	1.6913712228897926
257	receptor_only_geometry	0.6522435897435898	1.403511450294388
258	bound_geometry	0.5727564102564103	1.37067353571293
258	receptor_only_geometry	0.3919871794871794	1.6470550462464952
259	bound_geometry	0.47692307692307695	1.6354558139545454
259	receptor_only_geometry	0.40128205128205124	1.9065653040691484
260	bound_geometry	0.3958333333333333	1.5189972478048508
260	receptor_only_geometry	0.35160256410256413	2.7372103954500964
261	bound_geometry	0.49967948717948724	1.926441715322948
261	receptor_only_geometry	0.6608974358974359	1.1372197124898564
262	bound_geometry	0.40064102564102555	2.2258475190493607
262	receptor_only_geometry	0.6176282051282052	1.3918116918989236
263	bound_geometry	0.4003205128205128	1.999843840087867
263	receptor_only_geometry	0.3907051282051282	2.4046820058408853
264	bound_geometry	0.7102564102564103	1.68591776956547
264	receptor_only_geometry	0.4971153846153846	1.42850235295385
265	bound_geometry	0.48782051282051286	1.42196365276767
265	receptor_only_geometry	0.29006410256410253	2.465608584540758
266	bound_geometry	0.22724358974358974	2.874417874015405
266	receptor_only_geometry	0.21955128205128202	4.61926522680663
267	bound_geometry	0.655448717948718	1.2250734660770701
267	receptor_only_geometry	0.7673076923076924	0.8188149675955135
268	bound_geometry	0.5160256410256411	1.3919397485754332
268	receptor_only_geometry	0.5634615384615386	1.3003857179436935
269	bound_geometry	0.37852564102564107	2.3236114549829168
269	receptor_only_geometry	0.40448717948717955	1.9334814657063133
270	bound_geometry	0.7112179487179487	1.00662035059891
270	receptor_only_geometry	0.5875	1.2891494954223393
271	bound_geometry	0.40608974358974353	1.7472777192644726
271	receptor_only_geometry	0.6246794871794873	1.1614310641650856
272	bound_geometry	0.4301282051282051	1.5276652545465774
272	receptor_only_geometry	0.5628205128205128	1.519951610885427
273	bound_geometry	0.603525641025641	1.4085158908951703
273	receptor_only_geometry	0.4650641025641025	1.4960452129786848
274	bound_geometry	0.3099358974358974	2.1559121643494095
274	receptor_only_geometry	0.27307692307692305	2.2702446086843153
275	bound_geometry	0.5804487179487179	1.480946998297271
275	receptor_only_geometry	0.4342948717948718	1.5951865505570173
276	bound_geometry	0.2996794871794872	1.9946507478236084
276	receptor_only_geometry	0.5458333333333333	1.4207376198645771
277	bound_geometry	0.44262820512820517	1.6093242974465818
277	receptor_only_geometry	0.35705128205128206	2.928024599492994
278	bound_geometry	0.5032051282051282	1.5338206193084714
278	receptor_only_geometry	0.5608974358974358	1.3165094935761363
279	bound_geometry	0.5778846153846154	1.3095170735844266
279	receptor_only_geometry	0.4820512820512821	1.3834292129620311
280	bound_geometry	0.5689102564102563	1.4372697527809606
280	receptor_only_geometry	0.616025641025641	1.2206862711772677
281	bound_geometry	0.6650641025641025	1.1895122965358145
281	receptor_only_geometry	0.5894230769230769	1.172306685557964
282	bound_geometry	0.742948717948718	0.9688998842825077
282	receptor_only_geometry	0.49615384615384617	2.577880361017596
283	bound_geometry	0.6426282051282051	1.139405013101936
283	receptor_only_geometry	0.3243589743589744	2.059453355967488
284	bound_geometry	0.6192307692307693	1.2550891208037378
284	receptor_only_geometry	0.6173076923076923	1.4857969811710914
285	bound_geometry	0.5442307692307693	1.5782133637989408
285	receptor_only_geometry	0.657051282051282	1.1512685038494026
286	bound_geometry	0.47371794871794876	1.5848290379007084
286	receptor_only_geometry	0.4455128205128205	2.5077144940640936
287	bound_geometry	0.41442307692307684	1.5537290255438756
287	receptor_only_geometry	0.45224358974358975	1.7144089918515701
288	bound_geometry	0.45865384615384613	1.5200627989793398
288	receptor_only_geometry	0.2955128205128205	2.7544045093059406
289	bound_geometry	0.7676282051282052	0.9078372853594276
289	receptor_only_geometry	0.7102564102564104	1.0197512661129549
290	bound_geometry	0.4512820512820513	1.6981628703963385
290	receptor_only_geometry	0.6522435897435898	1.048041158706322
291	bound_geometry	0.6397435897435897	1.3076172206094911
291	receptor_only_geometry	0.3868589743589744	2.179252461224507
292	bound_geometry	0.5349358974358975	1.5370895177872144
292	receptor_only_geometry	0.4477564102564103	2.0144328356749943
293	bound_geometry	0.7288461538461539	1.0247242858775172
293	receptor_only_geometry	0.6317307692307693	1.143605121374946
294	bound_geometry	0.3541666666666667	1.9758632746900118
294	receptor_only_geometry	0.5102564102564102	2.2328003812046475
295	bound_geometry	0.7560897435897435	0.9870960783038433
295	receptor_only_geometry	0.6823717948717949	1.0384269343140238
296	bound_geometry	0.5307692307692308	1.9501751295369916
296	receptor_only_geometry	0.5012820512820513	1.4056138055958494
297	bound_geometry	0.3833333333333333	1.7360062717264064
297	receptor_only_geometry	0.40608974358974365	2.451018323944418
298	bound_geometry	0.39967948717948715	1.7607887382858498
298	receptor_only_geometry	0.4493589743589744	1.648502062084744
299	bound_geometry	0.8044871794871794	0.8454464055786591
299	receptor_only_geometry	0.6929487179487178	0.9259292740863511
300	bound_geometry	0.45416666666666666	1.8619205239155023
300	receptor_only_geometry	0.21506410256410255	2.82388458867791
301	bound_geometry	0.3669871794871795	2.0032582217400443
301	receptor_only_geometry	0.5532051282051281	1.4486379336610868
302	bound_geometry	0.4307692307692308	1.581285674356569
302	receptor_only_geometry	0.4448717948717949	1.9363178503783962
303	bound_geometry	0.375	2.094245962391253
303	receptor_only_geometry	0.46025641025641023	3.7012260539824116
304	bound_geometry	0.6775641025641025	0.9965175850823288
304	receptor_only_geometry	0.7195512820512819	0.9345195078176768
305	bound_geometry	0.42532051282051286	1.629668453063095
305	receptor_only_geometry	0.3211538461538462	1.7607693136451648
306	bound_geometry	0.6342948717948719	1.6025922291658665
306	receptor_only_geometry	0.610576923076923	2.5840097845174435
307	bound_geometry	0.3817307692307692	1.7497948525221239
307	receptor_only_geometry	0.5605769230769232	1.2829639684305838
308	bound_geometry	0.341025641025641	1.906321315372048
308	receptor_only_geometry	0.42820512820512824	2.1142887498298624
309	bound_geometry	0.3951923076923077	1.9265319011788347
309	receptor_only_geometry	0.6224358974358974	1.328536711488082
310	bound_geometry	0.4496794871794872	1.4518209764467735
310	receptor_only_geometry	0.22692307692307692	2.0726410441449694
311	bound_geometry	0.47019230769230774	1.7251745337250273
311	receptor_only_geometry	0.433974358974359	1.7788193216331958
312	bound_geometry	0.5189102564102563	1.5288628541587572
312	receptor_only_geometry	0.4676282051282051	1.940485585475655
313	bound_geometry	0.4852564102564103	1.816450479014926
313	receptor_only_geometry	0.2791666666666666	2.516033445505673
314	bound_geometry	0.4099358974358975	2.6784723799849544
314	receptor_only_geometry	0.6301282051282051	1.189285352567493
315	bound_geometry	0.6692307692307692	1.3498152320623316
315	receptor_only_geometry	0.5342948717948718	1.4629961460574898
316	bound_geometry	0.607051282051282	1.9590410965051772
316	receptor_only_geometry	0.5426282051282052	1.5745751083652206
317	bound_geometry	0.5522435897435898	1.5148941816229267
317	receptor_only_geometry	0.48397435897435903	3.265404025246748
318	bound_geometry	0.6410256410256411	1.2549272215924137
318	receptor_only_geometry	0.6032051282051282	1.3522806444259414
319	bound_geometry	0.5019230769230769	1.6872322517938334
319	receptor_only_geometry	0.5967948717948718	1.4130432083737736
320	bound_geometry	0.6333333333333333	1.3751647867256236
320	receptor_only_geometry	0.43429487179487175	1.801193689874836
321	bound_geometry	0.4990384615384616	1.7705176034657524
321	receptor_only_geometry	0.666025641025641	1.0727726159233706
322	bound_geometry	0.39134615384615384	2.226166738803734
322	receptor_only_geometry	0.42980769230769234	1.8349528027931339
323	bound_geometry	0.3564102564102564	1.917307192862769
323	receptor_only_geometry	0.3560897435897436	2.3237604856197263
324	bound_geometry	0.7064102564102565	1.1056926606737332
324	receptor_only_geometry	0.6233974358974358	1.2754921162603488
325	bound_geometry	0.29423076923076924	3.066838236204896
325	receptor_only_geometry	0.3016025641025641	2.5277044868899
326	bound_geometry	0.30256410256410254	2.0435425831073837
326	receptor_only_geometry	0.7782051282051282	0.7784701733040621
327	bound_geometry	0.3855769230769231	1.8952047663677325
327	receptor_only_geometry	0.3868589743589743	2.0108814500284575
328	bound_geometry	0.403525641025641	1.810455761737946
328	receptor_only_geometry	0.48878205128205127	1.7056085009941149
329	bound_geometry	0.47371794871794876	1.4079476514099154
329	receptor_only_geometry	0.36923076923076925	1.668835323847191
330	bound_geometry	0.5108974358974359	1.528949207927009
330	receptor_only_geometry	0.3211538461538461	1.7091022252135415
331	bound_geometry	0.7314102564102564	0.9890687281071978
331	receptor_only_geometry	0.5820512820512821	1.5125438723157538
332	bound_geometry	0.34711538461538455	2.454667230961265
332	receptor_only_geometry	0.516025641025641	1.5186671431148469
333	bound_geometry	0.6532051282051282	1.0770807221458925
333	receptor_only_geometry	0.5785256410256411	1.4577185422016201
334	bound_geometry	0.5038461538461538	1.5785756869511365
334	receptor_only_geometry	0.4881410256410256	1.5756163574199027
335	bound_geometry	0.669871794871795	1.083401411317747
335	receptor_only_geometry	0.6262820512820513	1.044890728605697
336	bound_geometry	0.8961538461538462	0.6334631962720549
336	receptor_only_geometry	0.6894230769230769	1.0829175882822517
337	bound_geometry	0.507051282051282	1.6291792800314906
337	receptor_only_geometry	0.4054487179487179	1.7089330128527846
338	bound_geometry	0.39230769230769225	1.94910526715298
338	receptor_only_geometry	0.5983974358974359	1.7485670559693485
339	bound_geometry	0.5429487179487179	1.336110948986158
339	receptor_only_geometry	0.5227564102564103	1.4791634514726244
340	bound_geometry	0.5118589743589744	1.3004469969443457
340	receptor_only_geometry	0.5435897435897435	1.4185772629118338
341	bound_geometry	0.6141025641025641	1.3694202893035812
341	receptor_only_geometry	0.6317307692307693	1.1940735464751613
342	bound_geometry	0.4387820512820513	1.5415305546114866
342	receptor_only_geometry	0.5057692307692307	1.595351351972566
343	bound_geometry	0.5057692307692307	1.7112998114375368
343	receptor_only_geometry	0.40769230769230774	1.8755260330282246
344	bound_geometry	0.5342948717948718	1.451625362602458
344	receptor_only_geometry	0.514102564102564	1.4061610404484959
345	bound_geometry	0.516025641025641	1.3555168847327361
345	receptor_only_geometry	0.3330128205128205	2.147997982787023
346	bound_geometry	0.3137820512820513	2.2721654114295102
346	receptor_only_geometry	0.47179487179487173	2.114811260788473
347	bound_geometry	0.3195512820512821	2.277484043726264
347	receptor_only_geometry	0.6448717948717949	1.2837344350163067
348	bound_geometry	0.48044871794871796	1.6022571285125728
348	receptor_only_geometry	0.45256410256410257	2.1433011404668862
349	bound_geometry	0.40641025641025647	2.122258209805304
349	receptor_only_geometry	0.4102564102564103	1.5994334920650632
350	bound_geometry	0.6509615384615385	1.2012757472378057
350	receptor_only_geometry	0.5112179487179487	2.101190503206976
351	bound_geometry	0.2637820512820513	1.9645360872965927
351	receptor_only_geometry	0.43974358974358974	3.002011918414499
352	bound_geometry	0.5464743589743589	1.5548183195837382
352	receptor_only_geometry	0.4198717948717949	2.0726743265944756
353	bound_geometry	0.32371794871794873	1.7072584206034773
353	receptor_only_geometry	0.43141025641025643	2.01550559067016
354	bound_geometry	0.7503205128205129	0.8654634923391288
354	receptor_only_geometry	0.6086538461538461	1.200925649141002
355	bound_geometry	0.26506410256410257	2.657066817202786
355	receptor_only_geometry	0.33717948717948715	3.255761265068708
356	bound_geometry	0.3560897435897436	2.7717925980315012
356	receptor_only_geometry	0.5775641025641026	1.2790280336065911
357	bound_geometry	0.6333333333333334	1.3321059563689208
357	receptor_only_geometry	0.40448717948717944	1.930755466238845
358	bound_geometry	0.46858974358974365	1.7725263332175427
358	receptor_only_geometry	0.483974358974359	1.5697600485983598
359	bound_geometry	0.4663461538461539	1.94523170809689
359	receptor_only_geometry	0.4560897435897436	1.7834496460971083
360	bound_geometry	0.4403846153846154	1.6494456206582666
360	receptor_only_geometry	0.3448717948717949	2.736197307760853
361	bound_geometry	0.4403846153846154	1.6198157248706226
361	receptor_only_geometry	0.30608974358974356	2.322140412499003
362	bound_geometry	0.6884615384615383	1.0338746379904433
362	receptor_only_geometry	0.5564102564102563	1.4347605468808522
363	bound_geometry	0.6317307692307692	1.1636710461082596
363	receptor_only_geometry	0.6358974358974359	1.2249416585857285
364	bound_geometry	0.5336538461538461	1.562723676445777
364	receptor_only_geometry	0.6881410256410256	1.0346448742234269
365	bound_geometry	0.3951923076923077	2.288415346546549
365	receptor_only_geometry	0.4217948717948718	2.534567068504344
366	bound_geometry	0.49935897435897436	1.8951343215056247
366	receptor_only_geometry	0.4067307692307692	1.546759060544285
367	bound_geometry	0.6846153846153845	1.1977241370416951
367	receptor_only_geometry	0.6352564102564103	1.095531665923812
368	bound_geometry	0.4897435897435898	1.9291826689931257
368	receptor_only_geometry	0.551602564102564	1.6456532005511872
369	bound_geometry	0.5230769230769231	1.6274378348065097
369	receptor_only_geometry	0.6285256410256411	1.0659492604831664
370	bound_geometry	0.6711538461538461	1.0276689252041717
370	receptor_only_geometry	0.3894230769230769	2.483801127772947
371	bound_geometry	0.5192307692307693	1.372295913207975
371	receptor_only_geometry	0.5092948717948718	1.664807160776886
372	bound_geometry	0.8304487179487179	0.7906090113444411
372	receptor_only_geometry	0.37435897435897436	3.0052635637568508
373	bound_geometry	0.42435897435897435	1.5269135253421824
373	receptor_only_geometry	0.7365384615384616	0.8474767281840817
374	bound_geometry	0.680448717948718	1.319211450798381
374	receptor_only_geometry	0.491025641025641	1.9022853032794973
375	bound_geometry	0.3919871794871795	2.20342266047328
375	receptor_only_geometry	0.583974358974359	1.634116618592487
376	bound_geometry	0.4365384615384615	2.0576715149840217
376	receptor_only_geometry	0.5788461538461539	1.698010277576363
377	bound_geometry	0.4439102564102564	2.080268569717434
377	receptor_only_geometry	0.6006410256410256	1.509495928180582
378	bound_geometry	0.45705128205128215	1.8136984775877747
378	receptor_only_geometry	0.4650641025641025	1.5635863856444556
379	bound_geometry	0.4615384615384615	2.103865756520525
379	receptor_only_geometry	0.5528846153846153	1.41302619053631
380	bound_geometry	0.380448717948718	1.9059596684579239
380	receptor_only_geometry	0.6557692307692308	1.5540324442532991
381	bound_geometry	0.5371794871794872	1.6941320635753931
381	receptor_only_geometry	0.2192307692307692	3.1584266444202616
382	bound_geometry	0.5025641025641026	1.4975291459132325
382	receptor_only_geometry	0.5118589743589744	2.048992798331679
383	bound_geometry	0.7121794871794872	0.9915940157780747
383	receptor_only_geometry	0.6567307692307692	1.2084385367795973
384	bound_geometry	0.5269230769230769	1.7191723741545346
384	receptor_only_geometry	0.3128205128205128	1.9908678760354823
385	bound_geometry	0.5967948717948718	1.456984623911114
385	receptor_only_geometry	0.528525641025641	1.4435654962397846
386	bound_geometry	0.5182692307692308	1.6615322399975305
386	receptor_only_geometry	0.6387820512820513	1.4363815274289238
387	bound_geometry	0.5509615384615384	1.5781561698541657
387	receptor_only_geometry	0.3951923076923077	2.148237211825684
388	bound_geometry	0.6448717948717949	1.0942038639995337
388	receptor_only_geometry	0.7169871794871795	1.074253069544068
389	bound_geometry	0.621474358974359	1.3707717169590061
389	receptor_only_geometry	0.5596153846153846	1.532174957716831
390	bound_geometry	0.5778846153846154	1.4440405112825225
390	receptor_only_geometry	0.6192307692307693	1.3516028367118915
391	bound_geometry	0.5051282051282051	1.6291609256172424
391	receptor_only_geometry	0.5368589743589743	1.3866372679326384
392	bound_geometry	0.5576923076923077	1.9729916203606424
392	receptor_only_geometry	0.507051282051282	1.5509910554767121
393	bound_geometry	0.4628205128205128	1.9918172475537024
393	receptor_only_geometry	0.3666666666666667	2.250892147506066
394	bound_geometry	0.6807692307692307	1.0290895833551326
394	receptor_only_geometry	0.5368589743589743	1.4053206247084764
395	bound_geometry	0.6628205128205128	1.0877516338278346
395	receptor_only_geometry	0.6509615384615385	1.540682970362385
396	bound_geometry	0.5272435897435898	1.3576775053888914
396	receptor_only_geometry	0.4516025641025641	2.31322602456067
397	bound_geometry	0.5711538461538461	1.9098495233862245
397	receptor_only_geometry	0.6192307692307693	1.1150255221495102
398	bound_geometry	0.4942307692307692	1.9991248680967568
398	receptor_only_geometry	0.44551282051282054	1.5929216793484344
399	bound_geometry	0.4153846153846154	1.8020613556272385
399	receptor_only_geometry	0.4663461538461539	1.4822711473813692
400	bound_geometry	0.33237179487179486	2.3196096435610993
400	receptor_only_geometry	0.2564102564102564	2.440654222601926
401	bound_geometry	0.7051282051282052	0.9823010314006062
401	receptor_only_geometry	0.6490384615384616	1.2501612788145122
402	bound_geometry	0.5407051282051282	1.8281019972755617
402	receptor_only_geometry	0.5333333333333333	1.439602681418952
403	bound_geometry	0.5948717948717949	1.249552475549776
403	receptor_only_geometry	0.5576923076923077	1.4049992208218085
404	bound_geometry	0.46410256410256406	1.7552355027876798
404	receptor_only_geometry	0.6346153846153847	1.4363658871789504
405	bound_geometry	0.3416666666666666	2.0308538545921286
405	receptor_only_geometry	0.6054487179487179	1.1524095971661783
406	bound_geometry	0.4288461538461539	1.7780820298609301
406	receptor_only_geometry	0.266025641025641	2.45670505368693
407	bound_geometry	0.5355769230769231	1.5176171594785464
407	receptor_only_geometry	0.3397435897435897	1.6880675485925027
408	bound_geometry	0.432051282051282	1.7338444148708736
408	receptor_only_geometry	0.6352564102564103	1.2881424673095245
409	bound_geometry	0.4201923076923077	1.9389746976718045
409	receptor_only_geometry	0.4897435897435898	1.4587684355798045
410	bound_geometry	0.5121794871794871	1.5896176203416965
410	receptor_only_geometry	0.39935897435897433	1.8083377043199336
411	bound_geometry	0.48333333333333334	2.1232694733614905
411	receptor_only_geometry	0.4516025641025641	1.7437918995535358
412	bound_geometry	0.22756410256410256	2.4533513429300453
412	receptor_only_geometry	0.3189102564102564	4.103902371482195
413	bound_geometry	0.46089743589743587	1.6433081912161838
413	receptor_only_geometry	0.31506410256410255	3.02029368028199
414	bound_geometry	0.4435897435897436	1.9120325051187332
414	receptor_only_geometry	0.5150641025641026	1.4660676233948888
415	bound_geometry	0.528525641025641	1.6181581253192896
415	receptor_only_geometry	0.4282051282051282	1.8213292432868036
416	bound_geometry	0.43365384615384617	1.6698203682617878
416	receptor_only_geometry	0.3663461538461538	2.0737182306187685
417	bound_geometry	0.5875	2.2823360443038765
417	receptor_only_geometry	0.4474358974358974	1.8135969011218955
418	bound_geometry	0.40160256410256406	1.982822938372175
418	receptor_only_geometry	0.4298076923076923	1.7704076106430062
419	bound_geometry	0.5650641025641026	1.4828901693935514
419	receptor_only_geometry	0.5782051282051281	1.5532086418352886
420	bound_geometry	0.37884615384615383	2.5736438606000216
420	receptor_only_geometry	0.4679487179487179	1.7748731861612592
421	bound_geometry	0.6948717948717947	1.0507945074393419
421	receptor_only_geometry	0.5567307692307693	1.3794098856473882
422	bound_geometry	0.6	1.1605215793710695
422	receptor_only_geometry	0.5653846153846153	2.1264427505115666
423	bound_geometry	0.6794871794871796	1.1660795555912788
423	receptor_only_geometry	0.38910256410256405	3.2071833359363966
424	bound_geometry	0.6903846153846155	1.0846393836364778
424	receptor_only_geometry	0.37243589743589745	2.10319507182726
425	bound_geometry	0.6217948717948718	1.302154803636064
425	receptor_only_geometry	0.28493589743589737	2.4378665715960004
426	bound_geometry	0.428525641025641	1.5391175686081342
426	receptor_only_geometry	0.466025641025641	1.7003358571681162
427	bound_geometry	0.4512820512820513	2.1231178287568344
427	receptor_only_geometry	0.3580128205128205	1.758595123910652
428	bound_geometry	0.610897435897436	1.5967006217426698
428	receptor_only_geometry	0.2612179487179487	1.7624689403365035
429	bound_geometry	0.5121794871794872	1.3728471257532464
429	receptor_only_geometry	0.4887820512820513	2.897229836824705
430	bound_geometry	0.5022435897435896	2.0293534718223007
430	receptor_only_geometry	0.642948717948718	1.4272300209603817
431	bound_geometry	0.4269230769230769	2.0039414771507666
431	receptor_only_geometry	0.38076923076923075	1.9598954284518126
432	bound_geometry	0.5358974358974359	1.4290704900015128
432	receptor_only_geometry	0.5990384615384615	1.2460262950370284
433	bound_geometry	0.5333333333333333	1.4662102717358054
433	receptor_only_geometry	0.43365384615384617	1.7144647507792337
434	bound_geometry	0.5474358974358974	1.4170066466459312
434	receptor_only_geometry	0.4375	1.989438855546742
435	bound_geometry	0.7125	1.0261685407116063
435	receptor_only_geometry	0.719551282051282	1.0055699565806888
436	bound_geometry	0.5714743589743589	1.7043092610922765
436	receptor_only_geometry	0.5554487179487179	1.581484895128381
437	bound_geometry	0.3240384615384615	1.9686283668873483
437	receptor_only_geometry	0.45705128205128204	1.9864425325467967
438	bound_geometry	0.4714743589743589	2.2429335897341485
438	receptor_only_geometry	0.6782051282051281	1.02730782540345
439	bound_geometry	0.45865384615384613	1.6828090888274616
439	receptor_only_geometry	0.4253205128205128	2.2036944650288643
440	bound_geometry	0.3512820512820513	1.8165170431293274
440	receptor_only_geometry	0.3657051282051282	2.780975728508592
441	bound_geometry	0.6253205128205129	1.5586003702675544
441	receptor_only_geometry	0.4198717948717949	1.6555062953968116
442	bound_geometry	0.37051282051282053	2.5300612734556536
442	receptor_only_geometry	0.6019230769230769	1.1914822587904048
443	bound_geometry	0.4820512820512821	1.904001463782656
443	receptor_only_geometry	0.4948717948717949	1.7342788516350929
444	bound_geometry	0.5429487179487179	1.3210097243269001
444	receptor_only_geometry	0.4644230769230769	2.0611697160207334
445	bound_geometry	0.37884615384615383	2.107467340745798
445	receptor_only_geometry	0.510897435897436	1.4836492697571508
446	bound_geometry	0.32724358974358975	2.3506403576752395
446	receptor_only_geometry	0.5535256410256411	1.7611710967637473
447	bound_geometry	0.3493589743589743	2.408009094859454
447	receptor_only_geometry	0.6567307692307692	1.1010191453804619
448	bound_geometry	0.4003205128205128	1.732870290766635
448	receptor_only_geometry	0.3525641025641026	2.478577017957704
449	bound_geometry	0.4038461538461539	2.1418136476356175
449	receptor_only_geometry	0.48429487179487185	1.819876563080876
450	bound_geometry	0.5634615384615383	1.5338616119321138
450	receptor_only_geometry	0.6621794871794872	1.4098504507261054
451	bound_geometry	0.6721153846153846	1.1164290616839307
451	receptor_only_geometry	0.47884615384615387	2.1767696259133014
452	bound_geometry	0.4134615384615385	2.040121478223659
452	receptor_only_geometry	0.4576923076923077	1.6085111243756105
453	bound_geometry	0.617948717948718	1.3779310005557461
453	receptor_only_geometry	0.5807692307692308	1.503707608053845
454	bound_geometry	0.7064102564102565	1.0264311000562634
454	receptor_only_geometry	0.594551282051282	1.7769881334999285
455	bound_geometry	0.4153846153846154	1.878428970905634
455	receptor_only_geometry	0.45128205128205123	2.250319092207665
456	bound_geometry	0.5807692307692308	1.6212583011690247
456	receptor_only_geometry	0.4503205128205128	1.6587928081306187
457	bound_geometry	0.6108974358974358	1.204101621273429
457	receptor_only_geometry	0.6323717948717947	1.2617482819729562
458	bound_geometry	0.3907051282051282	1.709725875694102
458	receptor_only_geometry	0.4439102564102564	1.6130254642665556
459	bound_geometry	0.632051282051282	1.433044560518593
459	receptor_only_geometry	0.3967948717948718	1.471133955725614
460	bound_geometry	0.5394230769230769	1.2632031607491327
460	receptor_only_geometry	0.46378205128205124	2.310511341129072
461	bound_geometry	0.5121794871794872	1.62124280297025
461	receptor_only_geometry	0.4467948717948718	2.07397378369887
462	bound_geometry	0.41474358974358977	1.8124710638270503
462	receptor_only_geometry	0.5105769230769232	1.4579695909561816
463	bound_geometry	0.4371794871794871	1.7190852576304227
463	receptor_only_geometry	0.555448717948718	2.0681719254767987
464	bound_geometry	0.5471153846153847	1.431157955179588
464	receptor_only_geometry	0.41250000000000003	1.930677181655687
465	bound_geometry	0.5493589743589743	1.7769487411804554
465	receptor_only_geometry	0.43685897435897436	2.87400590545351
466	bound_geometry	0.623076923076923	1.3111404906459017
466	receptor_only_geometry	0.4778846153846154	1.548593644025081
467	bound_geometry	0.4897435897435898	1.6272008786818022
467	receptor_only_geometry	0.34583333333333327	2.083660051123565
468	bound_geometry	0.4548076923076923	2.485787106587613
468	receptor_only_geometry	0.471474358974359	1.4504191605459829
469	bound_geometry	0.5092948717948719	1.5990869728405308
469	receptor_only_geometry	0.5371794871794872	1.2360694735753806
470	bound_geometry	0.5782051282051283	1.5173003226257
470	receptor_only_geometry	0.47884615384615375	1.8370365874850383
471	bound_geometry	0.3262820512820513	2.468308491340303
471	receptor_only_geometry	0.6791666666666667	1.1580904457158958
472	bound_geometry	0.5173076923076924	1.7086712271049835
472	receptor_only_geometry	0.5310897435897436	1.3929324028684793
473	bound_geometry	0.5596153846153845	1.5724625405345107
473	receptor_only_geometry	0.6339743589743589	1.2146346373172192
474	bound_geometry	0.6714743589743589	1.331113707397005
474	receptor_only_geometry	0.5407051282051282	1.2676326220874952
475	bound_geometry	0.4298076923076923	1.8286834867913175
475	receptor_only_geometry	0.4660256410256411	1.602180249033576
476	bound_geometry	0.5022435897435898	1.4675191286489269
476	receptor_only_geometry	0.39455128205128204	2.00961843619504
477	bound_geometry	0.4913461538461538	1.6237769137982985
477	receptor_only_geometry	0.5240384615384616	1.5990973801309023
478	bound_geometry	0.5432692307692307	1.383402414578078
478	receptor_only_geometry	0.3060897435897436	3.254189148043666
479	bound_geometry	0.5230769230769231	1.6314857191057555
479	receptor_only_geometry	0.35032051282051285	1.8318412116979808
480	bound_geometry	0.5346153846153846	1.2688779735630589
480	receptor_only_geometry	0.43205128205128207	1.8301745420398017
481	bound_geometry	0.3746794871794872	2.192621878603148
481	receptor_only_geometry	0.5894230769230769	1.3146546553425533
482	bound_geometry	0.34871794871794876	2.768676810918554
482	receptor_only_geometry	0.3429487179487179	2.453862923790704
483	bound_geometry	0.34679487179487173	2.3212543826601455
483	receptor_only_geometry	0.6355769230769232	1.214073490252413
484	bound_geometry	0.36666666666666664	2.7025205295761743
484	receptor_only_geometry	0.6612179487179487	1.323541520633369
485	bound_geometry	0.5458333333333333	1.491520912146449
485	receptor_only_geometry	0.3137820512820513	2.7588473298839036
486	bound_geometry	0.3746794871794871	2.184560814875863
486	receptor_only_geometry	0.7317307692307692	0.8768067423530268
487	bound_geometry	0.5823717948717949	1.5600904996223883
487	receptor_only_geometry	0.46538461538461534	1.5954529481074569
488	bound_geometry	0.639423076923077	1.2587806945665416
488	receptor_only_geometry	0.7131410256410257	1.0035794152812259
489	bound_geometry	0.4544871794871795	1.8232333491090489
489	receptor_only_geometry	0.4634615384615384	1.6589457781809918
490	bound_geometry	0.46410256410256406	1.5063451065537237
490	receptor_only_geometry	0.5416666666666666	1.4926257514443786
491	bound_geometry	0.6833333333333332	1.2071307255687769
491	receptor_only_geometry	0.47564102564102556	1.6824817074652962
492	bound_geometry	0.4814102564102564	1.6603005153379065
492	receptor_only_geometry	0.5278846153846154	1.2016542049051528
493	bound_geometry	0.34358974358974353	2.3544075601412064
493	receptor_only_geometry	0.41121794871794864	2.9236808810512134
494	bound_geometry	0.6038461538461539	1.1188760624044498
494	receptor_only_geometry	0.494551282051282	1.6010899986960598
495	bound_geometry	0.47211538461538466	1.626775031299034
495	receptor_only_geometry	0.6621794871794872	1.0880284441091814
496	bound_geometry	0.4682692307692308	1.9193697335800275
