experiment	validation	fold	class_label	transformed_feature	coefficient	absolute_coefficient
four_feature_activation_code__free	receptor_grouped_5fold	4	Gi/o	numeric__receptor_only__tm3_tm7_distance	1.040926662853541	1.040926662853541
four_feature_activation_code__free	receptor_grouped_5fold	4	Gi/o	numeric__receptor_only__pif_550_644_distance	-0.482402568542685	0.482402568542685
four_feature_activation_code__free	receptor_grouped_5fold	4	Gi/o	numeric__receptor_only__y753_displacement	-0.054479751944390926	0.054479751944390926
four_feature_activation_code__free	receptor_grouped_5fold	4	Gq/11	numeric__receptor_only__tm6_r350_634_distance	0.44423322658366443	0.44423322658366443
four_feature_activation_code__free	receptor_grouped_5fold	4	Gq/11	numeric__receptor_only__tm3_tm7_distance	-0.7254193246691745	0.7254193246691745
four_feature_activation_code__free	receptor_grouped_5fold	4	Gq/11	numeric__receptor_only__pif_550_644_distance	-0.053926281543243394	0.053926281543243394
four_feature_activation_code__free	receptor_grouped_5fold	4	Gq/11	numeric__receptor_only__y753_displacement	-0.4533761744518692	0.4533761744518692
four_feature_activation_code__free	receptor_grouped_5fold	4	Gs	numeric__receptor_only__tm6_r350_634_distance	-0.21364190633409616	0.21364190633409616
four_feature_activation_code__free	receptor_grouped_5fold	4	Gs	numeric__receptor_only__tm3_tm7_distance	-0.3155073381843666	0.3155073381843666
four_feature_activation_code__free	receptor_grouped_5fold	4	Gs	numeric__receptor_only__pif_550_644_distance	0.5363288500859282	0.5363288500859282
four_feature_activation_code__free	receptor_grouped_5fold	4	Gs	numeric__receptor_only__y753_displacement	0.5078559263962603	0.5078559263962603
