experiment	validation	fold	class_label	transformed_feature	coefficient	absolute_coefficient
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__icl2_axis_tm5_angle	0.19283785007523735	0.19283785007523735
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__icl2_active_reference_displacement	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__tm5_cytoplasmic_extension	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__tm5_cytoplasmic_kink	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__tm5_r350_561_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__tm5_r350_564_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__tm5_tm6_cavity_distance	-0.02808997268784884	0.02808997268784884
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__tm5_axis_tm3_angle	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__tm6_lower_upper_kink	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__tm6_axis_tm3_angle	-0.25568733784197695	0.25568733784197695
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__tm6_tm7_cavity_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__tm7_h8_angle	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__h8_end_to_end_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__h8_r350_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__h8_tm6_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__icl2_helix_fraction	-0.030893272119755868	0.030893272119755868
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__icl2_longest_helix	-0.05045090034194316	0.05045090034194316
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__icl2_mean_phi	0.45615246414478555	0.45615246414478555
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__icl2_mean_psi	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_volume	0.0	0.0
